window_id,video_key,video_file,filename,child_id,video_path,fps,duration_sec,start_sec,end_sec,labels,primary_label,is_background,tiou_hands_flapping,tiou_jumping,tiou_rocking,tiou_spinning,mask_cause,mask_severity,mask_frames_missing,pose_cause,pose_severity,pose_frames_missing
C5L2D6N1W6_3-13-20__t60000_62000,G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.MOV,G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.MOV,3-13-20.MOV,C5L2D6N1W6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.mp4,30.006059,66.020,60.000,62.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
C5L2D6N1W6_3-13-20__t61000_63000,G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.MOV,G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.MOV,3-13-20.MOV,C5L2D6N1W6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.mp4,30.006059,66.020,61.000,63.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
C5L2D6N1W6_3-13-20__t62000_64000,G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.MOV,G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.MOV,3-13-20.MOV,C5L2D6N1W6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.mp4,30.006059,66.020,62.000,64.000,[1],1,0,0.0000,0.3333,0.0000,0.0000,full,full,0,full,full,0
C5L2D6N1W6_3-13-20__t63000_65000,G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.MOV,G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.MOV,3-13-20.MOV,C5L2D6N1W6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.mp4,30.006059,66.020,63.000,65.000,[1],1,0,0.0000,1.0000,0.0000,0.0000,full,full,0,full,full,0
C5L2D6N1W6_3-13-20__t64000_66000,G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.MOV,G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.MOV,3-13-20.MOV,C5L2D6N1W6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.L._Home_Videos_AMES_C5L2D6N1W6/34-38 month videos/3-13-20.mp4,30.006059,66.020,64.000,66.000,[1],1,0,0.0000,0.3333,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t0_2000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,0.000,2.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t1000_3000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,1.000,3.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t2000_4000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,2.000,4.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t3000_5000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,3.000,5.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t4000_6000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,4.000,6.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t5000_7000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,5.000,7.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t6000_8000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,6.000,8.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t7000_9000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,7.000,9.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t8000_10000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,8.000,10.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t9000_11000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,9.000,11.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,sparse,moderate,20
R6R8Q6A7K0_1-1502019-2__t10000_12000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,10.000,12.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,sparse,severe,45
R6R8Q6A7K0_1-1502019-2__t11000_13000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,11.000,13.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,sparse,severe,26
R6R8Q6A7K0_1-1502019-2__t12000_14000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,12.000,14.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t13000_15000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,13.000,15.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t14000_16000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,14.000,16.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t15000_17000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,15.000,17.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t16000_18000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,16.000,18.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t17000_19000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,17.000,19.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,sparse,moderate,17
R6R8Q6A7K0_1-1502019-2__t18000_20000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,18.000,20.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,sparse,moderate,17
R6R8Q6A7K0_1-1502019-2__t19000_21000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,19.000,21.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t20000_22000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,20.000,22.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t21000_23000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,21.000,23.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t22000_24000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,22.000,24.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t23000_25000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,23.000,25.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t24000_26000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,24.000,26.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t25000_27000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,25.000,27.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t26000_28000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,26.000,28.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t27000_29000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,27.000,29.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t28000_30000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,28.000,30.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t29000_31000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,29.000,31.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t30000_32000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,30.000,32.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t31000_33000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,31.000,33.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t32000_34000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,32.000,34.000,[],-1,1,0.2000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t33000_35000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,33.000,35.000,[0],0,0,0.5000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-1502019-2__t34000_36000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,1-1502019-2.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-1502019-2.mp4,29.986093,36.050,34.000,36.000,[0],0,0,0.5000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-19-2019__t0_2000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,1-19-2019.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,29.993655,36.041,0.000,2.000,[],-1,1,0.2500,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-19-2019__t1000_3000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,1-19-2019.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,29.993655,36.041,1.000,3.000,[0],0,0,0.6667,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-19-2019__t2000_4000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,1-19-2019.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,29.993655,36.041,2.000,4.000,[0],0,0,0.6667,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-19-2019__t3000_5000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,1-19-2019.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,29.993655,36.041,3.000,5.000,[0],0,0,0.3333,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-19-2019__t4000_6000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,1-19-2019.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,29.993655,36.041,4.000,6.000,[0],0,0,1.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-19-2019__t5000_7000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,1-19-2019.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,29.993655,36.041,5.000,7.000,[0],0,0,0.3333,0.0000,0.0000,0.0000,full,full,0,full,full,0
R6R8Q6A7K0_1-19-2019__t6000_8000,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,1-19-2019.mp4,R6R8Q6A7K0,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/G.S.T._Home_Videos_AMES_R6R8Q6A7K0/12-16 month videos/1-19-2019.mp4,29.993655,36.041,6.000,8.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
